charge 1300mAh 
1
2
3
START
00:03:27;CHG;18;1,353;1,724;-0,008;2,000;1,992;2,300;1,346
00:03:34;CHG;18;1,353;1,777;-0,018;2,000;1,982;2,261;1,348
00:03:42;CHG;18;1,343;1,772;-0,052;2,000;1,948;2,256;1,347
00:03:50;CHG;19;1,348;1,787;0,017;2,000;2,017;2,261;1,347
00:03:58;CHG;19;1,348;1,577;0,026;2,000;2,026;2,280;1,347
00:04:06;CHG;20;1,348;1,582;0,046;2,000;2,046;2,280;1,348
00:04:14;CHG;20;1,357;1,738;0,026;2,000;2,026;2,310;1,349
00:04:22;CHG;20;1,353;1,797;0,026;2,000;2,026;2,285;1,350
00:04:30;CHG;20;1,348;1,577;0,036;2,000;2,036;2,290;1,349
00:04:38;CHG;20;1,353;1,738;-0,013;2,000;1,987;2,305;1,349
00:04:46;CHG;20;1,353;1,577;-0,003;2,000;1,997;2,285;1,351
00:04:54;CHG;20;1,357;1,738;-0,018;2,000;1,982;2,314;1,352
00:05:02;CHG;20;1,353;1,577;0,017;2,000;2,017;2,290;1,353
00:05:10;CHG;20;1,353;1,582;-0,027;2,000;1,973;2,280;1,353
00:05:18;CHG;21;1,353;1,812;0,041;2,000;2,041;2,290;1,353
00:05:26;CHG;21;1,353;1,816;0,109;2,000;2,109;2,295;1,353
00:05:34;CHG;22;1,353;1,709;0,026;2,000;2,026;2,324;1,353
00:05:42;CHG;21;1,357;1,597;0,114;2,000;2,114;2,319;1,354
00:05:50;CHG;21;1,357;1,587;-0,027;2,000;1,973;2,285;1,354
00:05:58;CHG;22;1,353;1,699;-0,105;2,000;1,895;2,319;1,354
00:06:06;CHG;22;1,357;1,709;0,007;2,000;2,007;2,324;1,354
00:06:14;CHG;22;1,357;1,714;-0,013;2,000;1,987;2,324;1,355
00:06:22;CHG;22;1,357;1,602;0,065;2,000;2,065;2,305;1,356
00:06:30;CHG;22;1,357;1,709;-0,027;2,000;1,973;2,324;1,356
00:06:38;CHG;22;1,357;1,714;-0,027;2,000;1,973;2,329;1,357
00:06:46;CHG;22;1,357;1,719;-0,013;2,000;1,987;2,334;1,357
00:06:53;CHG;22;1,362;1,826;0,031;2,000;2,031;2,295;1,357
00:07:01;CHG;23;1,357;1,782;0,090;2,000;2,090;2,354;1,358
00:07:09;CHG;24;1,362;1,592;-0,110;2,000;1,890;2,300;1,359
00:07:17;CHG;24;1,362;1,714;-0,120;2,000;1,880;2,329;1,359
00:07:25;CHG;22;1,357;1,772;0,046;2,000;2,046;2,349;1,359
00:07:33;CHG;23;1,362;1,782;0,100;2,000;2,100;2,358;1,360
00:07:41;CHG;23;1,362;1,719;0,012;2,000;2,012;2,324;1,360
00:07:49;CHG;23;1,362;1,826;0,080;2,000;2,080;2,300;1,361
00:07:57;CHG;23;1,362;1,782;0,075;2,000;2,075;2,358;1,361
00:08:05;CHG;23;1,362;1,606;0,031;2,000;2,031;2,324;1,362
00:08:13;CHG;23;1,362;1,777;0,065;2,000;2,065;2,354;1,362
00:08:21;CHG;23;1,362;1,782;0,065;2,000;2,065;2,354;1,362
00:08:29;CHG;23;1,362;1,836;0,129;2,000;2,129;2,324;1,362
00:08:37;CHG;24;1,367;1,709;-0,159;2,000;1,841;2,319;1,363
00:08:45;CHG;23;1,362;1,611;0,070;2,000;2,070;2,334;1,363
00:08:53;CHG;23;1,372;1,606;0,085;2,000;2,085;2,329;1,364
00:09:01;CHG;23;1,362;1,724;-0,013;2,000;1,987;2,339;1,364
00:09:09;CHG;24;1,362;1,763;-0,105;2,000;1,895;2,329;1,364
00:09:17;CHG;24;1,362;1,758;-0,130;2,000;1,870;2,324;1,364
00:09:25;CHG;24;1,372;1,597;-0,164;2,000;1,836;2,295;1,365
00:09:33;CHG;24;1,372;1,826;0,070;2,000;2,070;2,324;1,367
00:09:41;CHG;24;1,367;1,616;0,036;2,000;2,036;2,314;1,367
00:09:49;CHG;24;1,372;1,626;0,139;2,000;2,139;2,349;1,368
00:09:57;CHG;24;1,367;1,606;0,007;2,000;2,007;2,329;1,367
00:10:05;CHG;24;1,367;1,826;0,075;2,000;2,075;2,319;1,368
00:10:13;CHG;24;1,367;1,621;0,085;2,000;2,085;2,339;1,368
00:10:21;CHG;24;1,372;1,606;-0,071;2,000;1,929;2,324;1,370
00:10:29;CHG;24;1,367;1,621;0,095;2,000;2,095;2,349;1,369
00:10:36;CHG;24;1,372;1,733;-0,032;2,000;1,968;2,344;1,369
00:10:44;CHG;25;1,367;1,631;0,158;2,000;2,158;2,344;1,369
00:10:52;CHG;24;1,367;1,621;0,085;2,000;2,085;2,339;1,368
00:11:00;CHG;25;1,372;1,611;-0,013;2,000;1,987;2,334;1,369
00:11:08;CHG;24;1,367;1,821;0,075;2,000;2,075;2,324;1,369
00:11:16;CHG;25;1,367;1,636;0,202;2,000;2,202;2,363;1,369
00:11:24;CHG;24;1,367;1,626;0,070;2,000;2,070;2,329;1,368
00:11:32;CHG;23;1,372;1,782;0,036;2,000;2,036;2,354;1,369
00:11:40;CHG;23;1,377;1,836;0,119;2,000;2,119;2,334;1,370
00:11:48;CHG;24;1,372;1,812;-0,120;2,000;1,880;2,314;1,370
00:11:56;CHG;24;1,372;1,626;0,056;2,000;2,056;2,334;1,371
00:12:04;CHG;23;1,372;1,621;0,109;2,000;2,109;2,349;1,371
00:12:12;CHG;23;1,372;1,821;0,012;2,000;2,012;2,319;1,371
00:12:20;CHG;23;1,372;1,733;-0,071;2,000;1,929;2,339;1,372
00:12:28;CHG;24;1,367;1,621;0,056;2,000;2,056;2,329;1,372
00:12:36;CHG;24;1,377;1,787;0,075;2,000;2,075;2,368;1,373
00:12:44;CHG;24;1,372;1,792;0,070;2,000;2,070;2,363;1,372
00:12:52;CHG;24;1,372;1,743;-0,018;2,000;1,982;2,349;1,372
00:13:00;CHG;24;1,367;1,626;0,090;2,000;2,090;2,349;1,371
00:13:08;CHG;24;1,372;1,626;0,051;2,000;2,051;2,329;1,371
00:13:16;CHG;24;1,367;1,782;-0,071;2,000;1,929;2,344;1,371
00:13:24;CHG;24;1,377;1,841;0,090;2,000;2,090;2,334;1,371
00:13:32;CHG;24;1,372;1,841;0,075;2,000;2,075;2,334;1,372
00:13:40;CHG;24;1,372;1,826;-0,081;2,000;1,919;2,319;1,371
00:13:48;CHG;24;1,377;1,748;-0,018;2,000;1,982;2,358;1,372
00:13:56;CHG;24;1,372;1,743;-0,018;2,000;1,982;2,354;1,372
00:14:04;CHG;24;1,372;1,626;0,085;2,000;2,085;2,354;1,373
00:14:12;CHG;26;1,372;1,748;-0,115;2,000;1,885;2,354;1,373
00:14:20;CHG;25;1,372;1,631;0,056;2,000;2,056;2,339;1,373
00:14:28;CHG;25;1,377;1,631;0,100;2,000;2,100;2,358;1,373
00:14:35;CHG;25;1,372;1,631;0,017;2,000;2,017;2,334;1,373
00:14:43;CHG;25;1,377;1,631;0,021;2,000;2,021;2,339;1,374
00:14:51;CHG;27;1,377;1,748;-0,125;2,000;1,875;2,354;1,374
00:14:59;CHG;24;1,377;1,631;0,046;2,000;2,046;2,358;1,375
00:15:07;CHG;26;1,382;1,753;-0,125;2,000;1,875;2,358;1,376
00:15:15;CHG;24;1,372;1,641;0,119;2,000;2,119;2,373;1,376
00:15:23;CHG;25;1,377;1,631;0,026;2,000;2,026;2,358;1,376
00:15:31;CHG;25;1,377;1,768;-0,047;2,000;1,953;2,373;1,376
00:15:39;CHG;25;1,377;1,768;-0,022;2,000;1,978;2,373;1,377
00:15:47;CHG;25;1,377;1,768;-0,027;2,000;1,973;2,373;1,377
00:15:55;CHG;26;1,372;1,826;0,095;2,000;2,095;2,393;1,376
00:16:03;CHG;26;1,377;1,855;-0,032;2,000;1,968;2,329;1,376
00:16:11;CHG;25;1,377;1,841;-0,086;2,000;1,914;2,324;1,376
00:16:19;CHG;26;1,377;1,855;0,095;2,000;2,095;2,344;1,376
00:16:27;CHG;26;1,377;1,636;0,056;2,000;2,056;2,344;1,376
00:16:35;CHG;25;1,372;1,631;0,051;2,000;2,051;2,358;1,376
00:16:43;CHG;25;1,377;1,792;0,017;2,000;2,017;2,358;1,376
00:16:51;CHG;26;1,377;1,748;0,002;2,000;2,002;2,363;1,376
00:16:59;CHG;25;1,377;1,797;0,021;2,000;2,021;2,363;1,376
00:17:07;CHG;25;1,377;1,841;0,075;2,000;2,075;2,339;1,376
00:17:15;CHG;25;1,377;1,636;0,134;2,000;2,134;2,363;1,376
00:17:23;CHG;25;1,377;1,748;-0,037;2,000;1,963;2,354;1,376
00:17:31;CHG;26;1,377;1,802;0,080;2,000;2,080;2,373;1,376
00:17:39;CHG;25;1,377;1,826;-0,037;2,000;1,963;2,329;1,377
00:17:47;CHG;25;1,377;1,621;0,041;2,000;2,041;2,339;1,377
00:17:55;CHG;25;1,372;1,831;0,080;2,000;2,080;2,339;1,376
00:18:03;CHG;25;1,367;1,787;0,036;2,000;2,036;2,358;1,375
00:18:11;CHG;25;1,372;1,626;0,031;2,000;2,031;2,339;1,375
00:18:19;CHG;25;1,377;1,626;0,095;2,000;2,095;2,358;1,375
00:18:27;CHG;25;1,372;1,792;0,046;2,000;2,046;2,358;1,374
00:18:35;CHG;25;1,372;1,626;0,085;2,000;2,085;2,358;1,373
00:18:43;CHG;25;1,372;1,621;0,012;2,000;2,012;2,354;1,373
00:18:50;CHG;24;1,377;1,626;0,104;2,000;2,104;2,358;1,373
00:18:58;CHG;25;1,377;1,797;0,056;2,000;2,056;2,363;1,373
00:19:06;CHG;24;1,377;1,631;0,104;2,000;2,104;2,363;1,375
00:19:14;CHG;24;1,377;1,616;0,031;2,000;2,031;2,334;1,375
00:19:22;CHG;24;1,377;1,782;-0,081;2,000;1,919;2,349;1,375
00:19:30;CHG;24;1,377;1,621;0,041;2,000;2,041;2,334;1,376
00:19:38;CHG;24;1,377;1,743;-0,032;2,000;1,968;2,349;1,376
00:19:46;CHG;24;1,377;1,738;-0,032;2,000;1,968;2,354;1,377
00:19:54;CHG;24;1,377;1,616;0,080;2,000;2,080;2,354;1,377
00:20:02;CHG;24;1,372;1,831;0,080;2,000;2,080;2,344;1,376
00:20:10;CHG;24;1,372;1,621;0,036;2,000;2,036;2,344;1,376
00:20:18;CHG;24;1,377;1,738;-0,032;2,000;1,968;2,354;1,376
00:20:26;CHG;24;1,372;1,616;-0,037;2,000;1,963;2,344;1,375
00:20:34;CHG;24;1,377;1,733;-0,042;2,000;1,958;2,354;1,375
00:20:42;CHG;24;1,382;1,787;-0,008;2,000;1,992;2,358;1,376
00:20:50;CHG;24;1,377;1,738;-0,027;2,000;1,973;2,354;1,376
00:20:58;CHG;24;1,372;1,626;0,100;2,000;2,100;2,358;1,375
00:21:06;CHG;24;1,377;1,777;-0,071;2,000;1,929;2,354;1,376
00:21:14;CHG;24;1,377;1,626;0,100;2,000;2,100;2,358;1,376
00:21:22;CHG;24;1,377;1,836;0,095;2,000;2,095;2,339;1,376
00:21:30;CHG;24;1,377;1,738;-0,071;2,000;1,929;2,354;1,377
00:21:38;CHG;24;1,382;1,626;0,100;2,000;2,100;2,358;1,378
00:21:46;CHG;24;1,377;1,792;0,061;2,000;2,061;2,358;1,377
00:21:54;CHG;23;1,377;1,733;-0,066;2,000;1,934;2,349;1,377
00:22:02;CHG;23;1,372;1,777;-0,022;2,000;1,978;2,344;1,377
00:22:10;CHG;23;1,377;1,826;0,036;2,000;2,036;2,334;1,377
00:22:18;CHG;23;1,377;1,826;0,036;2,000;2,036;2,334;1,377
00:22:26;CHG;23;1,382;1,733;-0,066;2,000;1,934;2,344;1,378
00:22:34;CHG;23;1,377;1,616;0,036;2,000;2,036;2,344;1,378
00:22:41;CHG;23;1,377;1,831;0,031;2,000;2,031;2,329;1,377
00:22:49;CHG;23;1,382;1,616;-0,008;2,000;1,992;2,334;1,378
00:22:57;CHG;23;1,377;1,616;0,036;2,000;2,036;2,344;1,378
00:23:05;CHG;23;1,377;1,831;0,026;2,000;2,026;2,329;1,378
00:23:13;CHG;23;1,377;1,729;-0,066;2,000;1,934;2,344;1,378
00:23:21;CHG;23;1,377;1,831;0,026;2,000;2,026;2,329;1,378
00:23:29;CHG;23;1,377;1,616;0,036;2,000;2,036;2,344;1,378
00:23:37;CHG;23;1,377;1,826;0,021;2,000;2,021;2,334;1,378
00:23:45;CHG;23;1,377;1,621;0,021;2,000;2,021;2,349;1,378
00:23:53;CHG;23;1,377;1,787;-0,022;2,000;1,978;2,358;1,377
00:24:01;CHG;23;1,377;1,621;-0,027;2,000;1,973;2,329;1,377
00:24:09;CHG;23;1,377;1,733;-0,091;2,000;1,909;2,344;1,377
00:24:17;CHG;24;1,377;1,729;-0,101;2,000;1,899;2,344;1,377
00:24:25;CHG;24;1,377;1,631;0,085;2,000;2,085;2,358;1,377
00:24:33;CHG;24;1,377;1,621;0,085;2,000;2,085;2,358;1,377
00:24:41;CHG;24;1,377;1,841;0,075;2,000;2,075;2,344;1,377
00:24:49;CHG;24;1,377;1,797;0,031;2,000;2,031;2,363;1,377
00:24:57;CHG;24;1,382;1,626;0,031;2,000;2,031;2,334;1,378
00:25:05;CHG;24;1,377;1,626;0,065;2,000;2,065;2,358;1,378
00:25:13;CHG;24;1,377;1,841;0,085;2,000;2,085;2,349;1,378
00:25:21;CHG;24;1,377;1,621;0,036;2,000;2,036;2,344;1,378
00:25:29;CHG;24;1,382;1,846;0,095;2,000;2,095;2,349;1,378
00:25:37;CHG;24;1,382;1,743;-0,008;2,000;1,992;2,363;1,379
00:25:45;CHG;23;1,377;1,621;-0,003;2,000;1,997;2,329;1,379
00:25:53;CHG;23;1,377;1,831;0,046;2,000;2,046;2,339;1,379
00:26:01;CHG;23;1,377;1,831;0,041;2,000;2,041;2,334;1,378
00:26:09;CHG;23;1,377;1,831;0,046;2,000;2,046;2,329;1,378
00:26:17;CHG;23;1,377;1,616;-0,003;2,000;1,997;2,329;1,378
00:26:25;CHG;23;1,377;1,616;0,007;2,000;2,007;2,334;1,378
00:26:32;CHG;23;1,377;1,616;0,007;2,000;2,007;2,334;1,378
00:26:40;CHG;23;1,377;1,782;0,012;2,000;2,012;2,349;1,377
00:26:48;CHG;23;1,382;1,621;0,061;2,000;2,061;2,358;1,378
00:26:56;CHG;23;1,377;1,626;0,012;2,000;2,012;2,339;1,378
00:27:04;CHG;23;1,382;1,621;0,065;2,000;2,065;2,354;1,378
00:27:12;CHG;23;1,377;1,621;0,017;2,000;2,017;2,334;1,378
00:27:20;CHG;23;1,377;1,621;0,012;2,000;2,012;2,329;1,378
00:27:28;CHG;23;1,382;1,836;0,056;2,000;2,056;2,339;1,379
00:27:36;CHG;23;1,382;1,621;0,065;2,000;2,065;2,349;1,379
00:27:44;CHG;23;1,377;1,729;-0,047;2,000;1,953;2,349;1,379
00:27:52;CHG;23;1,377;1,831;0,056;2,000;2,056;2,334;1,379
00:28:00;CHG;23;1,382;1,616;0,061;2,000;2,061;2,354;1,379
00:28:08;CHG;23;1,382;1,831;0,056;2,000;2,056;2,334;1,379
00:28:16;CHG;23;1,377;1,621;0,041;2,000;2,041;2,344;1,379
00:28:24;CHG;23;1,377;1,787;0,012;2,000;2,012;2,354;1,379
00:28:32;CHG;23;1,377;1,836;0,061;2,000;2,061;2,339;1,379
00:28:40;CHG;23;1,377;1,836;0,061;2,000;2,061;2,339;1,378
00:28:48;CHG;23;1,382;1,621;0,070;2,000;2,070;2,349;1,379
00:28:56;CHG;23;1,377;1,626;0,026;2,000;2,026;2,344;1,379
00:29:04;CHG;23;1,377;1,787;0,036;2,000;2,036;2,354;1,378
00:29:12;CHG;23;1,377;1,787;0,036;2,000;2,036;2,354;1,378
00:29:20;CHG;23;1,377;1,626;0,090;2,000;2,090;2,354;1,378
00:29:28;CHG;23;1,377;1,792;0,046;2,000;2,046;2,358;1,378
00:29:36;CHG;23;1,382;1,851;0,080;2,000;2,080;2,344;1,378
00:29:44;CHG;23;1,377;1,626;0,090;2,000;2,090;2,354;1,378
00:29:52;CHG;23;1,377;1,738;-0,022;2,000;1,978;2,354;1,378
00:30:00;CHG;23;1,382;1,787;0,026;2,000;2,026;2,354;1,378
00:30:08;CHG;23;1,382;1,733;-0,027;2,000;1,973;2,349;1,379
00:30:15;CHG;23;1,377;1,836;0,080;2,000;2,080;2,344;1,379
00:30:23;CHG;23;1,377;1,738;-0,022;2,000;1,978;2,354;1,379
00:30:31;CHG;23;1,382;1,626;0,085;2,000;2,085;2,354;1,379
00:30:39;CHG;23;1,382;1,836;0,080;2,000;2,080;2,344;1,379
00:30:47;CHG;23;1,382;1,836;0,075;2,000;2,075;2,339;1,380
00:30:55;CHG;23;1,382;1,831;0,031;2,000;2,031;2,339;1,381
00:31:03;CHG;23;1,377;1,831;0,080;2,000;2,080;2,344;1,380
00:31:11;CHG;23;1,382;1,733;-0,022;2,000;1,978;2,358;1,380
00:31:19;CHG;23;1,377;1,621;0,046;2,000;2,046;2,339;1,380
00:31:27;CHG;23;1,377;1,621;0,095;2,000;2,095;2,349;1,380
00:31:35;CHG;23;1,377;1,738;-0,013;2,000;1,987;2,354;1,379
00:31:43;CHG;23;1,377;1,797;0,104;2,000;2,104;2,368;1,379
00:31:51;CHG;23;1,377;1,626;0,095;2,000;2,095;2,354;1,378
00:31:59;CHG;23;1,377;1,621;0,061;2,000;2,061;2,349;1,378
00:32:07;CHG;23;1,382;1,841;0,085;2,000;2,085;2,339;1,378
00:32:15;CHG;24;1,382;1,733;-0,115;2,000;1,885;2,344;1,378
00:32:23;CHG;23;1,382;1,792;0,041;2,000;2,041;2,358;1,379
00:32:31;CHG;24;1,377;1,738;-0,047;2,000;1,953;2,358;1,379
00:32:39;CHG;24;1,387;1,802;0,021;2,000;2,021;2,378;1,380
00:32:47;CHG;24;1,382;1,797;0,041;2,000;2,041;2,368;1,381
00:32:55;CHG;23;1,382;1,743;-0,003;2,000;1,997;2,358;1,381
00:33:03;CHG;23;1,377;1,738;-0,081;2,000;1,919;2,349;1,381
00:33:11;CHG;23;1,377;1,743;-0,003;2,000;1,997;2,363;1,381
00:33:19;CHG;23;1,382;1,626;0,051;2,000;2,051;2,339;1,381
00:33:27;CHG;23;1,382;1,846;0,090;2,000;2,090;2,344;1,381
00:33:35;CHG;23;1,377;1,802;0,065;2,000;2,065;2,368;1,381
00:33:43;CHG;23;1,382;1,611;-0,110;2,000;1,890;2,314;1,380
00:33:51;CHG;23;1,387;1,748;-0,003;2,000;1,997;2,363;1,381
00:33:58;CHG;23;1,387;1,748;0,007;2,000;2,007;2,363;1,381
00:34:06;CHG;24;1,382;1,631;0,100;2,000;2,100;2,368;1,382
00:34:14;CHG;23;1,382;1,743;0,002;2,000;2,002;2,358;1,382
00:34:22;CHG;23;1,382;1,743;0,007;2,000;2,007;2,363;1,382
00:34:30;CHG;22;1,382;1,626;0,104;2,000;2,104;2,358;1,382
00:34:38;CHG;23;1,382;1,846;0,090;2,000;2,090;2,344;1,383
00:34:46;CHG;22;1,382;1,738;-0,052;2,000;1,948;2,354;1,383
00:34:54;CHG;22;1,382;1,606;-0,052;2,000;1,948;2,339;1,382
00:35:02;CHG;22;1,377;1,626;0,056;2,000;2,056;2,358;1,381
00:35:10;CHG;22;1,382;1,792;0,021;2,000;2,021;2,368;1,381
00:35:18;CHG;24;1,382;1,733;-0,140;2,000;1,860;2,349;1,381
00:35:26;CHG;22;1,377;1,626;0,002;2,000;2,002;2,334;1,381
00:35:34;CHG;22;1,382;1,738;-0,047;2,000;1,953;2,358;1,381
00:35:42;CHG;22;1,382;1,733;-0,047;2,000;1,953;2,358;1,381
00:35:50;CHG;22;1,382;1,626;0,046;2,000;2,046;2,354;1,381
00:35:58;CHG;22;1,377;1,626;-0,008;2,000;1,992;2,334;1,380
00:36:06;CHG;22;1,387;1,729;-0,052;2,000;1,948;2,354;1,381
00:36:14;CHG;22;1,382;1,841;0,036;2,000;2,036;2,339;1,381
00:36:22;CHG;22;1,382;1,626;0,051;2,000;2,051;2,349;1,381
00:36:30;CHG;22;1,382;1,792;0,021;2,000;2,021;2,363;1,382
00:36:38;CHG;22;1,377;1,621;0,002;2,000;2,002;2,329;1,381
00:36:46;CHG;22;1,382;1,851;0,031;2,000;2,031;2,339;1,381
00:36:54;CHG;22;1,382;1,626;0,051;2,000;2,051;2,354;1,381
00:37:02;CHG;22;1,382;1,846;0,041;2,000;2,041;2,334;1,382
00:37:10;CHG;22;1,382;1,792;0,026;2,000;2,026;2,368;1,381
00:37:18;CHG;22;1,387;1,738;-0,042;2,000;1,958;2,363;1,382
00:37:25;CHG;22;1,382;1,841;0,041;2,000;2,041;2,334;1,382
00:37:33;CHG;22;1,377;1,626;0,051;2,000;2,051;2,349;1,381
00:37:41;CHG;22;1,382;1,621;0,002;2,000;2,002;2,329;1,382
00:37:49;CHG;22;1,387;1,616;0,056;2,000;2,056;2,349;1,382
00:37:57;CHG;22;1,377;1,626;0,061;2,000;2,061;2,358;1,382
00:38:05;CHG;22;1,382;1,792;0,026;2,000;2,026;2,368;1,382
00:38:13;CHG;22;1,377;1,743;-0,032;2,000;1,968;2,368;1,381
00:38:21;CHG;22;1,387;1,797;0,031;2,000;2,031;2,368;1,381
00:38:29;CHG;22;1,382;1,797;0,031;2,000;2,031;2,373;1,381
00:38:37;CHG;22;1,382;1,841;0,046;2,000;2,046;2,329;1,382
00:38:45;CHG;22;1,382;1,626;0,061;2,000;2,061;2,354;1,382
00:38:53;CHG;22;1,382;1,621;0,056;2,000;2,056;2,354;1,381
00:39:01;CHG;22;1,382;1,797;0,041;2,000;2,041;2,373;1,382
00:39:09;CHG;22;1,387;1,626;0,070;2,000;2,070;2,358;1,382
00:39:17;CHG;22;1,387;1,792;0,031;2,000;2,031;2,378;1,384
00:39:25;CHG;22;1,387;1,738;-0,032;2,000;1,968;2,363;1,384
00:39:33;CHG;22;1,382;1,743;-0,032;2,000;1,968;2,363;1,384
00:39:41;CHG;22;1,387;1,792;0,026;2,000;2,026;2,363;1,384
00:39:49;CHG;22;1,382;1,797;0,036;2,000;2,036;2,368;1,384
00:39:57;CHG;22;1,382;1,851;0,041;2,000;2,041;2,339;1,384
00:40:05;CHG;22;1,382;1,738;-0,042;2,000;1,958;2,363;1,384
00:40:13;CHG;22;1,382;1,626;0,065;2,000;2,065;2,358;1,384
00:40:21;CHG;22;1,382;1,621;0,012;2,000;2,012;2,339;1,383
00:40:29;CHG;22;1,382;1,841;0,046;2,000;2,046;2,339;1,382
00:40:37;CHG;22;1,387;1,841;0,046;2,000;2,046;2,339;1,383
00:40:45;CHG;22;1,382;1,738;-0,037;2,000;1,963;2,368;1,382
00:40:53;CHG;22;1,382;1,797;0,031;2,000;2,031;2,373;1,382
00:41:00;CHG;22;1,387;1,626;0,012;2,000;2,012;2,334;1,383
00:41:08;CHG;22;1,387;1,797;0,031;2,000;2,031;2,373;1,384
00:41:16;CHG;22;1,387;1,631;0,007;2,000;2,007;2,339;1,384
00:41:24;CHG;22;1,382;1,621;0,012;2,000;2,012;2,344;1,384
00:41:32;CHG;22;1,382;1,626;0,065;2,000;2,065;2,354;1,384
00:41:40;CHG;22;1,382;1,846;0,046;2,000;2,046;2,334;1,384
00:41:48;CHG;22;1,382;1,626;0,012;2,000;2,012;2,334;1,384
00:41:56;CHG;22;1,382;1,846;0,046;2,000;2,046;2,329;1,384
00:42:04;CHG;22;1,382;1,797;0,036;2,000;2,036;2,368;1,383
00:42:12;CHG;22;1,387;1,851;0,051;2,000;2,051;2,344;1,383
00:42:20;CHG;22;1,382;1,626;0,017;2,000;2,017;2,334;1,382
00:42:28;CHG;22;1,392;1,797;0,036;2,000;2,036;2,373;1,384
00:42:36;CHG;22;1,382;1,797;0,036;2,000;2,036;2,373;1,384
00:42:44;CHG;22;1,382;1,626;0,017;2,000;2,017;2,339;1,384
00:42:52;CHG;22;1,382;1,743;-0,032;2,000;1,968;2,373;1,384
00:43:00;CHG;22;1,382;1,797;0,041;2,000;2,041;2,373;1,384
00:43:08;CHG;22;1,382;1,631;0,021;2,000;2,021;2,339;1,384
00:43:16;CHG;22;1,387;1,626;0,070;2,000;2,070;2,358;1,384
00:43:24;CHG;22;1,387;1,851;0,051;2,000;2,051;2,339;1,384
00:43:32;CHG;22;1,382;1,743;-0,022;2,000;1,978;2,363;1,383
00:43:40;CHG;22;1,387;1,631;0,021;2,000;2,021;2,344;1,384
00:43:48;CHG;22;1,382;1,797;0,031;2,000;2,031;2,373;1,384
00:43:56;CHG;22;1,382;1,621;0,007;2,000;2,007;2,339;1,384
00:44:04;CHG;22;1,377;1,738;-0,032;2,000;1,968;2,363;1,383
00:44:12;CHG;22;1,382;1,626;0,061;2,000;2,061;2,358;1,383
00:44:20;CHG;22;1,382;1,851;0,051;2,000;2,051;2,339;1,382
00:44:27;CHG;22;1,387;1,631;0,056;2,000;2,056;2,363;1,382
00:44:35;CHG;22;1,387;1,851;0,056;2,000;2,056;2,344;1,383
00:44:43;CHG;22;1,382;1,631;0,061;2,000;2,061;2,358;1,382
00:44:51;CHG;22;1,387;1,626;0,002;2,000;2,002;2,339;1,383
00:44:59;CHG;22;1,382;1,738;-0,047;2,000;1,953;2,363;1,383
00:45:07;CHG;22;1,382;1,626;0,051;2,000;2,051;2,354;1,384
00:45:15;CHG;22;1,382;1,802;0,036;2,000;2,036;2,383;1,384
00:45:23;CHG;22;1,387;1,802;0,031;2,000;2,031;2,378;1,384
00:45:31;CHG;22;1,387;1,738;-0,037;2,000;1,963;2,363;1,384
00:45:39;CHG;22;1,387;1,851;0,046;2,000;2,046;2,344;1,384
00:45:47;CHG;22;1,387;1,846;0,046;2,000;2,046;2,339;1,385
00:45:55;CHG;22;1,387;1,626;0,002;2,000;2,002;2,334;1,385
