00:15:20;CHG;18;1,333;1,665;-0,174;2,000;1,826
00:15:27;CHG;19;1,333;1,685;-0,013;2,000;1,987
00:15:34;CHG;18;1,333;1,670;-0,154;2,000;1,846
00:15:40;CHG;20;1,338;1,685;-0,022;2,000;1,978
00:15:47;CHG;18;1,333;1,572;-0,037;2,000;1,963
00:15:54;CHG;18;1,338;1,665;-0,174;2,000;1,826
00:16:01;CHG;19;1,338;1,597;0,046;2,000;2,046
00:16:07;CHG;18;1,333;1,572;-0,037;2,000;1,963
00:16:14;CHG;18;1,338;1,680;-0,174;2,000;1,826
00:16:21;CHG;18;1,338;1,675;-0,096;2,000;1,904
00:16:28;CHG;18;1,338;1,675;-0,091;2,000;1,909
00:16:34;CHG;19;1,338;1,680;-0,101;2,000;1,899
00:16:41;CHG;19;1,338;1,685;-0,013;2,000;1,987
00:16:48;CHG;18;1,338;1,699;0,046;2,000;2,046
00:16:55;CHG;18;1,338;1,699;0,041;2,000;2,041
00:17:02;CHG;18;1,353;1,582;-0,003;2,000;1,997
00:17:08;CHG;19;1,338;1,689;-0,018;2,000;1,982
00:17:15;CHG;19;1,343;1,689;-0,018;2,000;1,982
00:17:22;CHG;20;1,338;1,597;0,129;2,000;2,129
00:17:29;CHG;19;1,338;1,587;0,051;2,000;2,051
00:17:35;CHG;19;1,338;1,587;0,041;2,000;2,041
00:17:42;CHG;19;1,338;1,587;0,041;2,000;2,041
00:17:49;CHG;19;1,343;1,680;-0,105;2,000;1,895
00:17:56;CHG;18;1,343;1,675;-0,179;2,000;1,821
00:18:02;CHG;18;1,343;1,577;-0,027;2,000;1,973
00:18:09;CHG;19;1,338;1,689;-0,018;2,000;1,982
00:18:16;CHG;19;1,348;1,587;0,046;2,000;2,046
00:18:23;CHG;18;1,343;1,582;-0,042;2,000;1,958
00:18:30;CHG;19;1,343;1,694;-0,101;2,000;1,899
00:18:36;CHG;19;1,338;1,709;0,129;2,000;2,129
00:18:43;CHG;18;1,343;1,587;-0,042;2,000;1,958
00:18:50;CHG;18;1,343;1,582;-0,032;2,000;1,968
00:18:57;CHG;18;1,343;1,582;-0,047;2,000;1,953
00:19:03;CHG;20;1,348;1,704;0,061;2,000;2,061
00:19:10;CHG;18;1,343;1,680;-0,076;2,000;1,924
00:19:17;CHG;19;1,343;1,709;-0,013;2,000;1,987
00:19:24;CHG;19;1,343;1,606;0,036;2,000;2,036
00:19:30;CHG;19;1,348;1,587;0,041;2,000;2,041
00:19:37;CHG;19;1,343;1,694;-0,091;2,000;1,909
00:19:44;CHG;20;1,353;1,704;0,075;2,000;2,075
00:19:51;CHG;20;1,348;1,729;0,212;2,000;2,212
00:19:58;CHG;20;1,348;1,694;-0,037;2,000;1,963
00:20:04;CHG;19;1,343;1,694;-0,018;2,000;1,982
00:20:11;CHG;19;1,353;1,611;0,041;2,000;2,041
00:20:18;CHG;18;1,348;1,582;-0,037;2,000;1,963
00:20:25;CHG;18;1,343;1,680;-0,101;2,000;1,899
00:20:31;CHG;18;1,353;1,719;0,061;2,000;2,061
00:20:38;CHG;18;1,343;1,587;-0,032;2,000;1,968
00:20:45;CHG;20;1,348;1,729;0,207;2,000;2,207
00:20:52;CHG;19;1,343;1,699;-0,110;2,000;1,890
00:20:58;CHG;19;1,348;1,592;0,031;2,000;2,031
00:21:05;CHG;18;1,348;1,675;-0,174;2,000;1,826
00:21:12;CHG;18;1,343;1,704;0,046;2,000;2,046
00:21:19;CHG;19;1,348;1,592;0,036;2,000;2,036
00:21:26;CHG;19;1,348;1,611;0,056;2,000;2,056
00:21:32;CHG;18;1,357;1,680;-0,184;2,000;1,816
00:21:39;CHG;19;1,353;1,694;-0,022;2,000;1,978
00:21:46;CHG;19;1,348;1,592;0,036;2,000;2,036
00:21:53;CHG;20;1,353;1,709;0,056;2,000;2,056
00:21:59;CHG;19;1,353;1,689;-0,115;2,000;1,885
00:22:06;CHG;18;1,357;1,592;-0,052;2,000;1,948
00:22:13;CHG;19;1,348;1,699;-0,032;2,000;1,968
00:22:20;CHG;18;1,357;1,587;-0,057;2,000;1,943
00:22:26;CHG;18;1,353;1,689;-0,110;2,000;1,890
00:22:33;CHG;20;1,353;1,729;0,202;2,000;2,202
00:22:40;CHG;19;1,362;1,592;0,031;2,000;2,031
00:22:47;CHG;19;1,362;1,602;0,051;2,000;2,051
00:22:54;CHG;19;1,353;1,597;0,026;2,000;2,026
00:23:00;CHG;19;1,348;1,689;-0,120;2,000;1,880
00:23:07;CHG;19;1,353;1,592;0,031;2,000;2,031
00:23:14;CHG;20;1,353;1,709;0,051;2,000;2,051
00:23:21;CHG;20;1,357;1,753;0,202;2,000;2,202
00:23:27;CHG;19;1,353;1,694;-0,027;2,000;1,973
00:23:34;CHG;19;1,348;1,689;-0,115;2,000;1,885
00:23:41;CHG;18;1,357;1,592;-0,022;2,000;1,978
00:23:48;CHG;19;1,353;1,602;0,026;2,000;2,026
00:23:54;CHG;19;1,357;1,704;-0,032;2,000;1,968
00:24:01;CHG;19;1,353;1,597;0,026;2,000;2,026
00:24:08;CHG;18;1,353;1,592;-0,042;2,000;1,958
00:24:15;CHG;18;1,357;1,587;-0,047;2,000;1,953
00:24:21;CHG;18;1,357;1,680;-0,193;2,000;1,807
00:24:28;CHG;19;1,357;1,694;-0,027;2,000;1,973
00:24:35;CHG;19;1,353;1,602;0,031;2,000;2,031
00:24:42;CHG;19;1,353;1,597;0,031;2,000;2,031
00:24:49;CHG;20;1,367;1,714;0,046;2,000;2,046
00:24:55;CHG;20;1,353;1,709;0,056;2,000;2,056
00:25:02;CHG;19;1,372;1,694;-0,120;2,000;1,880
00:25:09;CHG;18;1,357;1,592;-0,052;2,000;1,948
00:25:16;CHG;18;1,357;1,587;-0,047;2,000;1,953
00:25:22;CHG;19;1,357;1,602;0,021;2,000;2,021
00:25:29;CHG;19;1,367;1,699;-0,027;2,000;1,973
00:25:36;CHG;19;1,362;1,724;0,114;2,000;2,114
00:25:43;CHG;19;1,357;1,616;0,046;2,000;2,046
00:25:49;CHG;19;1,357;1,724;0,119;2,000;2,119
00:25:56;CHG;20;1,357;1,743;0,207;2,000;2,207
00:26:03;CHG;19;1,362;1,704;-0,027;2,000;1,973
00:26:10;CHG;19;1,357;1,602;0,031;2,000;2,031
00:26:17;CHG;19;1,357;1,606;0,026;2,000;2,026
00:26:23;CHG;20;1,362;1,704;-0,042;2,000;1,958
00:26:30;CHG;19;1,362;1,699;-0,120;2,000;1,880
00:26:37;CHG;19;1,362;1,699;-0,120;2,000;1,880
