Production\V1\ChargerShieldExpA
charge 1700mAh
One Wire Bus Mode is:
in normal Powered Mode.
START
00:03:34,1,1,1970|CHG|PWM: 61|Batt: 1.324|Load: 1.921|Iset: 0.500|Ichg: 0.548|0.614|Idis: 0.899|Bavg: 1.314|Trnd: 0.0539|Tmax: 0|Temp1: 21.75|Temp2: 23.00|TempT: 0.47|Capa: 21.1|lowM: 871
00:03:44,1,1,1970|CHG|PWM: 60|Batt: 1.326|Load: 1.914|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.908|Bavg: 1.317|Trnd: 0.0545|Tmax: 0|Temp1: 21.75|Temp2: 23.00|TempT: 0.44|Capa: 22.6|lowM: 868
00:03:53,1,1,1970|CHG|PWM: 60|Batt: 1.329|Load: 1.910|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.892|Bavg: 1.320|Trnd: 0.0541|Tmax: 0|Temp1: 21.87|Temp2: 23.12|TempT: 0.37|Capa: 24.1|lowM: 868
00:04:03,1,1,1970|CHG|PWM: 60|Batt: 1.331|Load: 1.916|Iset: 0.500|Ichg: 0.546|0.611|Idis: 0.899|Bavg: 1.323|Trnd: 0.0526|Tmax: 0|Temp1: 21.87|Temp2: 23.12|TempT: 0.31|Capa: 25.6|lowM: 868
00:04:13,1,1,1970|CHG|PWM: 60|Batt: 1.331|Load: 1.912|Iset: 0.500|Ichg: 0.544|0.609|Idis: 0.890|Bavg: 1.325|Trnd: 0.0503|Tmax: 0|Temp1: 21.87|Temp2: 23.12|TempT: 0.28|Capa: 27.1|lowM: 869
00:04:23,1,1,1970|CHG|PWM: 59|Batt: 1.333|Load: 1.905|Iset: 0.500|Ichg: 0.537|0.602|Idis: 0.901|Bavg: 1.327|Trnd: 0.0473|Tmax: 0|Temp1: 21.87|Temp2: 23.12|TempT: 0.22|Capa: 28.6|lowM: 868
00:04:32,1,1,1970|CHG|PWM: 59|Batt: 1.335|Load: 1.899|Iset: 0.500|Ichg: 0.533|0.597|Idis: 0.903|Bavg: 1.329|Trnd: 0.0439|Tmax: 0|Temp1: 21.87|Temp2: 23.25|TempT: 0.22|Capa: 30.0|lowM: 867
00:04:42,1,1,1970|CHG|PWM: 59|Batt: 1.337|Load: 1.907|Iset: 0.500|Ichg: 0.544|0.609|Idis: 0.864|Bavg: 1.331|Trnd: 0.0404|Tmax: 0|Temp1: 21.87|Temp2: 23.25|TempT: 0.22|Capa: 31.5|lowM: 867
00:04:52,1,1,1970|CHG|PWM: 59|Batt: 1.337|Load: 1.912|Iset: 0.500|Ichg: 0.548|0.614|Idis: 0.912|Bavg: 1.332|Trnd: 0.0371|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.16|Capa: 33.1|lowM: 868
00:05:02,1,1,1970|CHG|PWM: 58|Batt: 1.340|Load: 1.903|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.916|Bavg: 1.334|Trnd: 0.0342|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.12|Capa: 34.5|lowM: 865
00:05:11,1,1,1970|CHG|PWM: 58|Batt: 1.342|Load: 1.901|Iset: 0.500|Ichg: 0.542|0.607|Idis: 0.526|Bavg: 1.336|Trnd: 0.0317|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.09|Capa: 36.0|lowM: 865
00:05:21,1,1,1970|CHG|PWM: 58|Batt: 1.342|Load: 1.896|Iset: 0.500|Ichg: 0.537|0.602|Idis: 0.879|Bavg: 1.337|Trnd: 0.0294|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.03|Capa: 37.5|lowM: 866
00:05:31,1,1,1970|CHG|PWM: 58|Batt: 1.344|Load: 1.892|Iset: 0.500|Ichg: 0.533|0.597|Idis: 0.927|Bavg: 1.339|Trnd: 0.0274|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.03|Capa: 39.0|lowM: 865
00:05:41,1,1,1970|CHG|PWM: 56|Batt: 1.344|Load: 1.903|Iset: 0.500|Ichg: 0.544|0.609|Idis: 0.682|Bavg: 1.340|Trnd: 0.0256|Tmax: 0|Temp1: 22.00|Temp2: 23.25|TempT: 0.03|Capa: 40.5|lowM: 861
00:05:50,1,1,1970|CHG|PWM: 55|Batt: 1.346|Load: 1.811|Iset: 0.500|Ichg: 0.454|0.508|Idis: 0.864|Bavg: 1.341|Trnd: 0.0239|Tmax: 0|Temp1: 22.12|Temp2: 23.25|TempT: -0.03|Capa: 41.8|lowM: 860
00:06:00,1,1,1970|CHG|PWM: 53|Batt: 1.346|Load: 1.905|Iset: 0.500|Ichg: 0.548|0.614|Idis: 0.901|Bavg: 1.343|Trnd: 0.0223|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 43.3|lowM: 855
00:06:10,1,1,1970|CHG|PWM: 53|Batt: 1.348|Load: 1.885|Iset: 0.500|Ichg: 0.528|0.592|Idis: 0.908|Bavg: 1.344|Trnd: 0.0210|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 44.7|lowM: 855
00:06:20,1,1,1970|CHG|PWM: 53|Batt: 1.348|Load: 1.864|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.903|Bavg: 1.345|Trnd: 0.0197|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 46.2|lowM: 855
00:06:29,1,1,1970|CHG|PWM: 53|Batt: 1.351|Load: 1.828|Iset: 0.500|Ichg: 0.474|0.530|Idis: 0.890|Bavg: 1.346|Trnd: 0.0186|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 47.5|lowM: 855
00:06:39,1,1,1970|CHG|PWM: 53|Batt: 1.351|Load: 1.866|Iset: 0.500|Ichg: 0.515|0.577|Idis: 0.912|Bavg: 1.347|Trnd: 0.0177|Tmax: 0|Temp1: 22.00|Temp2: 23.37|TempT: -0.03|Capa: 48.9|lowM: 855
00:06:49,1,1,1970|CHG|PWM: 52|Batt: 1.351|Load: 1.850|Iset: 0.500|Ichg: 0.495|0.555|Idis: 0.550|Bavg: 1.348|Trnd: 0.0169|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 50.3|lowM: 853
00:06:59,1,1,1970|CHG|PWM: 52|Batt: 1.353|Load: 1.879|Iset: 0.500|Ichg: 0.524|0.587|Idis: 0.932|Bavg: 1.349|Trnd: 0.0161|Tmax: 0|Temp1: 22.00|Temp2: 23.37|TempT: 0.00|Capa: 51.7|lowM: 853
00:07:08,1,1,1970|CHG|PWM: 50|Batt: 1.353|Load: 1.888|Iset: 0.500|Ichg: 0.535|0.599|Idis: 0.941|Bavg: 1.350|Trnd: 0.0153|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.03|Capa: 53.2|lowM: 849
00:07:18,1,1,1970|CHG|PWM: 50|Batt: 1.355|Load: 1.888|Iset: 0.500|Ichg: 0.537|0.602|Idis: 0.938|Bavg: 1.351|Trnd: 0.0147|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.03|Capa: 54.7|lowM: 849
00:07:28,1,1,1970|CHG|PWM: 50|Batt: 1.355|Load: 1.844|Iset: 0.500|Ichg: 0.493|0.552|Idis: 0.916|Bavg: 1.352|Trnd: 0.0141|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.03|Capa: 56.0|lowM: 849
00:07:38,1,1,1970|CHG|PWM: 50|Batt: 1.355|Load: 1.861|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.923|Bavg: 1.353|Trnd: 0.0135|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.00|Capa: 57.5|lowM: 849
00:07:47,1,1,1970|CHG|PWM: 50|Batt: 1.357|Load: 1.861|Iset: 0.500|Ichg: 0.513|0.575|Idis: 0.921|Bavg: 1.354|Trnd: 0.0129|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.03|Capa: 58.9|lowM: 849
00:07:57,1,1,1970|CHG|PWM: 50|Batt: 1.357|Load: 1.846|Iset: 0.500|Ichg: 0.495|0.555|Idis: 0.908|Bavg: 1.354|Trnd: 0.0124|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: 0.00|Capa: 60.2|lowM: 849
00:08:07,1,1,1970|CHG|PWM: 50|Batt: 1.357|Load: 1.846|Iset: 0.500|Ichg: 0.502|0.562|Idis: 0.914|Bavg: 1.355|Trnd: 0.0119|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: 0.00|Capa: 61.6|lowM: 849
00:08:17,1,1,1970|CHG|PWM: 50|Batt: 1.359|Load: 1.850|Iset: 0.500|Ichg: 0.500|0.560|Idis: 0.910|Bavg: 1.356|Trnd: 0.0115|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.03|Capa: 63.0|lowM: 849
00:08:26,1,1,1970|CHG|PWM: 50|Batt: 1.359|Load: 1.859|Iset: 0.500|Ichg: 0.517|0.579|Idis: 0.921|Bavg: 1.357|Trnd: 0.0112|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.09|Capa: 64.4|lowM: 848
00:08:36,1,1,1970|CHG|PWM: 50|Batt: 1.359|Load: 1.844|Iset: 0.500|Ichg: 0.493|0.552|Idis: 0.910|Bavg: 1.357|Trnd: 0.0108|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.12|Capa: 65.8|lowM: 849
00:08:46,1,1,1970|CHG|PWM: 50|Batt: 1.361|Load: 1.855|Iset: 0.500|Ichg: 0.504|0.565|Idis: 0.914|Bavg: 1.358|Trnd: 0.0105|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.16|Capa: 67.2|lowM: 849
00:08:56,1,1,1970|CHG|PWM: 50|Batt: 1.361|Load: 1.890|Iset: 0.500|Ichg: 0.544|0.609|Idis: 0.916|Bavg: 1.359|Trnd: 0.0102|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.16|Capa: 68.7|lowM: 849
00:09:05,1,1,1970|CHG|PWM: 50|Batt: 1.364|Load: 1.859|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.910|Bavg: 1.360|Trnd: 0.0100|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.12|Capa: 70.1|lowM: 849
00:09:15,1,1,1970|CHG|PWM: 50|Batt: 1.364|Load: 1.857|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.761|Bavg: 1.361|Trnd: 0.0099|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.06|Capa: 71.5|lowM: 849
00:09:25,1,1,1970|CHG|PWM: 50|Batt: 1.364|Load: 1.857|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.875|Bavg: 1.361|Trnd: 0.0097|Tmax: 0|Temp1: 22.12|Temp2: 23.37|TempT: -0.03|Capa: 73.0|lowM: 849
00:09:35,1,1,1970|CHG|PWM: 50|Batt: 1.364|Load: 1.859|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.925|Bavg: 1.362|Trnd: 0.0096|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.03|Capa: 74.4|lowM: 849
00:09:44,1,1,1970|CHG|PWM: 50|Batt: 1.366|Load: 1.857|Iset: 0.500|Ichg: 0.511|0.572|Idis: 0.932|Bavg: 1.363|Trnd: 0.0095|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.06|Capa: 75.8|lowM: 849
00:09:54,1,1,1970|CHG|PWM: 50|Batt: 1.366|Load: 1.861|Iset: 0.500|Ichg: 0.513|0.575|Idis: 0.932|Bavg: 1.364|Trnd: 0.0094|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.06|Capa: 77.2|lowM: 849
00:10:04,1,1,1970|CHG|PWM: 50|Batt: 1.366|Load: 1.861|Iset: 0.500|Ichg: 0.515|0.577|Idis: 0.927|Bavg: 1.364|Trnd: 0.0092|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.09|Capa: 78.6|lowM: 849
00:10:13,1,1,1970|CHG|PWM: 50|Batt: 1.368|Load: 1.861|Iset: 0.500|Ichg: 0.515|0.577|Idis: 0.930|Bavg: 1.365|Trnd: 0.0092|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.06|Capa: 80.0|lowM: 849
00:10:23,1,1,1970|CHG|PWM: 50|Batt: 1.368|Load: 1.859|Iset: 0.500|Ichg: 0.513|0.575|Idis: 0.923|Bavg: 1.366|Trnd: 0.0090|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: -0.03|Capa: 81.5|lowM: 849
00:10:33,1,1,1970|CHG|PWM: 50|Batt: 1.368|Load: 1.859|Iset: 0.500|Ichg: 0.513|0.575|Idis: 0.921|Bavg: 1.366|Trnd: 0.0089|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.00|Capa: 82.9|lowM: 848
00:10:43,1,1,1970|CHG|PWM: 50|Batt: 1.370|Load: 1.861|Iset: 0.500|Ichg: 0.515|0.577|Idis: 0.923|Bavg: 1.367|Trnd: 0.0088|Tmax: 0|Temp1: 22.12|Temp2: 23.50|TempT: 0.09|Capa: 84.3|lowM: 849
00:10:52,1,1,1970|CHG|PWM: 50|Batt: 1.370|Load: 1.861|Iset: 0.500|Ichg: 0.517|0.579|Idis: 0.925|Bavg: 1.368|Trnd: 0.0088|Tmax: 0|Temp1: 22.12|Temp2: 23.50|TempT: 0.12|Capa: 85.7|lowM: 849
00:11:02,1,1,1970|CHG|PWM: 50|Batt: 1.370|Load: 1.857|Iset: 0.500|Ichg: 0.513|0.575|Idis: 0.921|Bavg: 1.368|Trnd: 0.0087|Tmax: 0|Temp1: 22.12|Temp2: 23.50|TempT: 0.16|Capa: 87.2|lowM: 848
00:11:12,1,1,1970|CHG|PWM: 50|Batt: 1.370|Load: 1.872|Iset: 0.500|Ichg: 0.528|0.592|Idis: 0.925|Bavg: 1.369|Trnd: 0.0086|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.12|Capa: 88.6|lowM: 849
00:11:22,1,1,1970|CHG|PWM: 50|Batt: 1.372|Load: 1.846|Iset: 0.500|Ichg: 0.500|0.560|Idis: 0.914|Bavg: 1.370|Trnd: 0.0084|Tmax: 0|Temp1: 22.12|Temp2: 23.50|TempT: 0.09|Capa: 90.0|lowM: 849
00:11:31,1,1,1970|CHG|PWM: 50|Batt: 1.372|Load: 1.864|Iset: 0.500|Ichg: 0.520|0.582|Idis: 0.921|Bavg: 1.370|Trnd: 0.0083|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.09|Capa: 91.4|lowM: 849
00:11:41,1,1,1970|CHG|PWM: 50|Batt: 1.372|Load: 1.850|Iset: 0.500|Ichg: 0.504|0.565|Idis: 0.923|Bavg: 1.371|Trnd: 0.0082|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.09|Capa: 92.8|lowM: 849
00:11:51,1,1,1970|CHG|PWM: 50|Batt: 1.375|Load: 1.879|Iset: 0.500|Ichg: 0.535|0.599|Idis: 0.938|Bavg: 1.372|Trnd: 0.0081|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.12|Capa: 94.3|lowM: 849
00:12:01,1,1,1970|CHG|PWM: 50|Batt: 1.375|Load: 1.868|Iset: 0.500|Ichg: 0.526|0.589|Idis: 0.930|Bavg: 1.372|Trnd: 0.0080|Tmax: 0|Temp1: 22.25|Temp2: 23.50|TempT: 0.12|Capa: 95.8|lowM: 849
00:12:10,1,1,1970|CHG|PWM: 50|Batt: 1.375|Load: 1.853|Iset: 0.500|Ichg: 0.509|0.570|Idis: 0.923|Bavg: 1.373|Trnd: 0.0079|Tmax: 0|Temp1: 22.25|Temp2: 23.37|TempT: 0.09|Capa: 97.2|lowM: 849
